247,"{""1"": [[1178.312147402269, 393.417263285383], [1194.035751254421, 385.55546135930695], [1188.139399809864, 369.8318575071548], [1182.243048365307, 295.14473920943203], [1162.5885435501168, 308.9028925800652], [1070.2123709187229, 318.7301449876603], [1070.2123709187229, 291.213838246394], [1127.2104348827745, 472.0352825461438], [1123.2795339197364, 458.27712917551065], [1229.4138599217636, 540.8260493993095], [1251.0338152184727, 544.7569503623474], [789.1529520615031, 399.31361472994007], [806.8420063951743, 379.6591099147499], [981.767099250367, 582.1005095112089], [1015.1797574361904, 527.0678960286763], [826.4965112103645, 747.1983499588064], [946.3889905830247, 794.3691615152629]], ""13"": [[691.7599667434852, 90.43154156811447], [689.0230260224639, 14.344589523724686], [676.4330987057664, 5.038991072252557], [708.7289992138167, 22.00802354258409], [714.7502688000634, 14.344589523724686], [723.5084791073313, 1.7546622070270956], [756.3517677595859, 6.1337673606610394], [732.2666894145991, 47.73526632018351], [757.9939321921986, 65.79907507892354], [675.8857105615622, 90.97892971231872], [720.7715383863101, 98.09497558697389], [741.0248997218671, 158.3076714494406], [770.5838595088962, 159.94983588205332], [719.6767620979016, 248.62671524314072], [765.657366211058, 248.62671524314072], [828.0596146503417, 248.62671524314072], [828.0596146503417, 248.62671524314072]]}"
248,"{""1"": [[1174.1198020998172, 392.7044463679496], [1189.9843961532215, 386.7552235979231], [1186.0182476398704, 370.890629544519], [1178.0859506131683, 311.3984018442537], [1164.2044308164398, 311.3984018442537], [1070.999940752691, 313.38147610092926], [1070.999940752691, 295.53380779084966], [1124.5429456829297, 470.04434237829435], [1122.5598714262542, 460.12897109491684], [1231.628955543407, 543.4180898752882], [1251.4596981101622, 545.4011641319637], [791.3864705614443, 390.72137211127404], [801.3018418448219, 380.8060008278965], [983.7446734589686, 571.1811294687452], [995.6431189990217, 561.2657581853678], [848.895624005034, 711.9794016927063], [936.1508912987564, 834.9300056065878]], ""13"": [[691.8150503327578, 89.55199837927395], [689.0636942547371, 14.715113057113271], [674.75664264903, 4.259959960634944], [708.3231868008814, 22.96918129117511], [777.657359967001, 14.715113057113271], [725.3815944846093, 0.9583326670102039], [758.9481386364607, 4.810231176239064], [734.7362051498794, 48.83192842456887], [758.9481386364607, 64.78979367708843], [675.3069138646341, 90.6525408104822], [720.4291535441722, 101.10769390696052], [742.9902733839413, 158.8861715453934], [769.4032917329391, 159.98671397660164], [722.0799671909846, 249.1306509044695], [764.450850792502, 249.1306509044695], [828.8325830181843, 249.1306509044695], [828.8325830181843, 249.1306509044695]]}"
249,"{""1"": [[1176.574236314631, 394.4328958949246], [1192.5090061274527, 388.45735721511653], [1190.51715990085, 370.5307411756922], [1184.5416212210416, 310.77535437761105], [1164.6231589550148, 308.7835081510084], [1074.9900787578931, 306.7916619244056], [1071.0063863046876, 296.8324307913921], [1124.7862344229607, 464.1475138260193], [1124.7862344229607, 460.1638213728139], [1232.3459306595066, 539.837670436922], [1254.2562391521365, 545.8132091167301], [829.9929928857604, 396.42474212152734], [800.1152994867198, 388.45735721511653], [1011.2509995066064, 527.8865930773059], [961.4548438415388, 589.6338261019896], [865.8462249646091, 671.2995213927006], [919.626073082882, 856.5412204667521]], ""13"": [[692.6738456850785, 2.524041678188844], [690.4581175097479, 14.156614598674395], [674.9480202824338, 4.185837809686781], [720.3704478767107, 22.46559525616407], [776.317584303808, 13.60268255484175], [728.6794285342005, 0.8622455466909074], [761.3614191203264, 7.509430072682655], [738.0962732793554, 50.16219744779633], [760.2535550326612, 67.88802285044099], [673.8401561947686, 91.15316869141209], [718.7086517452128, 102.78574161189763], [743.0816616738492, 158.7328780389948], [770.2243318216489, 159.8407421266601], [722.5861760520413, 250.1316652713813], [765.7928754709876, 250.1316652713813], [828.3871964240766, 250.1316652713813], [828.3871964240766, 250.1316652713813]]}"
250,"{""1"": [[1177.2413412441006, 394.39601908503977], [1195.190290584198, 392.4016913805845], [1191.2016351752873, 372.4584143360318], [1185.2186520619216, 314.6229109068291], [1167.2697027218242, 310.6342554979185], [1077.5249560213372, 302.65694468009747], [1075.530628316882, 294.67963386227643], [1127.3831486327188, 466.19181644542937], [1125.3888209282636, 462.20316103651885], [1237.0711723777586, 537.9876138058189], [1253.0257940134006, 543.9705969191848], [856.1545808268025, 404.36765760731606], [800.3134051020551, 388.41303597167393], [1021.6837802965897, 514.0556813523558], [931.9390335961027, 609.7834111662087], [888.0638240980868, 665.6245868909562], [886.0694963936315, 885.0006343810355]], ""13"": [[691.7907601786862, 1.6928967368013588], [689.5715098336559, 8.350647771892426], [675.1463825909586, 2.802521909316539], [707.3255125938988, 22.22096242833215], [716.2025139740202, 13.34396104821073], [730.6276412167175, -2.7456039532593515], [760.0327082883698, 2.247709323058949], [740.6142677693541, 49.96159174121159], [760.0327082883698, 64.94153157016649], [674.0367574184435, 91.01772312427318], [719.5313894915657, 103.77841260819771], [744.4979558731573, 158.70485864769904], [768.3548970822336, 159.8144838202142], [722.8602650091112, 250.2489353802012], [765.0260215646881, 250.2489353802012], [828.2746563980531, 250.2489353802012], [828.2746563980531, 250.2489353802012]]}"
251,"{""1"": [[1181.0867994370637, 394.74088543430827], [1199.6858342806936, 392.6743260072383], [1195.5527154265537, 372.0087317365384], [1183.1533588641337, 361.67593460118843], [1172.8205617287836, 310.0119489244386], [1077.7588280835641, 297.6125923620187], [1077.7588280835641, 295.5460329349487], [1131.4893731873838, 460.870787100548], [1125.2896949061737, 460.870787100548], [1234.8173445408834, 539.4000453292076], [1253.4163793845132, 543.5331641833477], [864.903207095355, 411.2733608508682], [802.9064242832553, 398.87400428844825], [1038.4941989692343, 498.0688567878078], [914.5006333450348, 628.2621006932172], [893.8350390743349, 636.5283384014972], [862.836647668285, 888.6485885040362]], ""13"": [[694.4509820467472, 3.3232632901351593], [690.1048171827916, 8.212698762085125], [676.5230519829306, 4.953075114118484], [709.1192884625971, 23.42427578592948], [716.7250769745192, 10.385781194062893], [730.8501127823747, -3.7392546137925784], [759.6434550060801, 3.3232632901351593], [743.3453367662469, 49.50126496966267], [758.5569137900912, 68.5157362494681], [675.9797813749361, 91.33310178523465], [719.4414300144914, 105.45813759309013], [743.3453367662469, 158.1553865685509], [767.7925141259967, 159.78519839253426], [722.7010536624581, 247.2517662796393], [763.9896198700357, 247.2517662796393], [827.0090103973909, 247.2517662796393], [827.0090103973909, 247.2517662796393]]}"
252,"{""1"": [[1178.2314866787333, 393.10671208897855], [1198.5567265408122, 389.04166411656274], [1192.4591545821886, 372.78147222689944], [1180.264010664941, 311.80575264066215], [1170.1013907339016, 313.8382766268701], [1080.6703353407536, 305.70818068203846], [1078.6378113545456, 291.48051277858303], [1127.4183870235354, 460.1800036338396], [1121.3208150649118, 460.1800036338396], [1231.077110320139, 541.480963082156], [1249.36982619601, 543.5134870683639], [863.1902688165072, 413.43195195105767], [802.2145492302699, 399.2042840476023], [1035.9548076441795, 494.732911399374], [916.0358924579128, 628.8794944890961], [899.7757005682496, 669.5299742132543], [828.6373610509727, 872.7823728340453]], ""13"": [[693.71584448478, 6.177750038801761], [690.4962610114547, 12.08031973989793], [678.6911216092624, 6.714347284355959], [708.2039701147432, 24.958653633198672], [714.6431370613936, 12.08031973989793], [734.497235146899, -1.334611398957005], [759.1807084423921, 4.567958302139168], [745.229180057983, 50.17872417424596], [760.2539029335005, 66.81323878642608], [678.6911216092624, 91.49671208191917], [725.9116792180318, 105.9848377118825], [744.1559855668745, 158.03477053063966], [766.1564726345966, 159.10796502174804], [723.765290235815, 245.50012155597383], [762.9368891612714, 245.50012155597383], [826.2553641366667, 245.50012155597383], [826.2553641366667, 245.50012155597383]]}"
253,"{""1"": [[1178.3844829743448, 392.77960210339563], [1196.6609278861954, 390.7488860020789], [1192.599495683562, 370.44172498891146], [1178.3844829743448, 309.52024194940907], [1166.200186366444, 311.5509580507258], [1074.8179618071906, 301.39737754414205], [1076.8486779085074, 293.2745131388751], [1131.6780126440594, 459.79323344684826], [1125.5858643401093, 461.82394954816505], [1231.18310160858, 534.9297291955679], [1249.4595465204306, 545.0833097021516], [861.5927711689321, 415.11747921787986], [800.6712881294297, 400.90246650866266], [1030.142207578222, 500.4075554731832], [928.6064025123849, 620.2198054508713], [926.5756864110681, 695.3563011995909], [810.8248686360135, 847.6600087983469]], ""13"": [[691.643325901897, 92.32057552414517], [686.8609837328953, 16.865843524339915], [676.7649280427805, 7.3011591863364345], [708.1158378173475, 26.430527862343396], [713.9609226905718, 102.94800256637126], [734.1530340708014, 0.39333160888947205], [757.5333735636989, 6.769787834225127], [748.5000605778066, 50.34223870735211], [758.0647449158101, 66.81475062280255], [680.4845275075596, 91.25783281992256], [722.9942356764641, 100.82251715792603], [742.6549757045823, 158.21062318594693], [764.4412011411458, 159.27336589016954], [722.4628643243527, 244.29278222797828], [761.7843443805892, 244.29278222797828], [824.4861639297233, 244.29278222797828], [824.4861639297233, 244.29278222797828]]}"
254,"{""1"": [[1177.277204866053, 391.53603922064895], [1195.3694410064945, 389.5257907605999], [1191.3489440863964, 371.43355462015813], [1177.277204866053, 309.1158523586366], [1165.2157141057583, 311.1261008186857], [1072.7442849435006, 303.0851069784893], [1074.7545334035497, 297.0543615983421], [1131.0414902849238, 459.8844868623178], [1127.0209933648257, 459.8844868623178], [1229.543664827329, 532.2534314240847], [1251.656397887869, 544.3149221843793], [861.6681966383469, 419.67951766133615], [799.3504943768253, 401.5872815208944], [1024.4983219023225, 510.14069836354486], [946.0986319604084, 602.6121275258026], [950.1191288805065, 739.3090228091403], [801.3607428368744, 811.6779673709073]], ""13"": [[691.9553861803836, 7.873103661449541], [688.7664440802929, 12.656516811585675], [676.0106756799298, 7.341613311434415], [707.3686063308223, 25.943775561963818], [714.277980881019, 13.188007161600801], [735.0061045316088, 0.9637291112529027], [757.3286992322442, 6.810122961419289], [748.8248536320021, 51.45531236268987], [758.9231702822894, 67.93151321315877], [680.794088830066, 90.78559826380918], [723.8448071812911, 100.88391491409658], [740.8524983817753, 157.75338236571505], [763.7065834324256, 158.8163630657453], [721.7188457812307, 244.38630941818056], [761.04913168235, 244.38630941818056], [823.7649929841349, 244.38630941818056], [823.7649929841349, 244.38630941818056]]}"
255,"{""1"": [[1178.5060822127498, 393.3973791312206], [1196.6513147481946, 389.3651052344551], [1190.6029039030464, 371.2198726990103], [1180.5222191611326, 302.67121645399675], [1162.3769866256878, 308.71962729914503], [1073.6669608968468, 320.81644898944154], [1071.650823948464, 292.590531712083], [1130.1187954515638, 476.05899401491337], [1124.0703846064155, 457.9137614794686], [1230.9256428707013, 538.5592394147786], [1251.0870123545287, 544.6076502599269], [831.7305270909167, 415.5748855634308], [801.4884728651754, 397.4296530279861], [1009.1505785485988, 550.6560611050752], [982.9407982196229, 568.8012936405199], [952.6987439938816, 792.5924949110052], [813.5852945554718, 760.3343037368812]], ""13"": [[687.5638321788261, 92.93026102050419], [684.3733835891311, 82.8271738198032], [673.7385549568143, 7.3198905303537956], [706.1747822853806, 26.46258206852407], [714.682645191234, 13.169046278128043], [732.7618538661726, 0.9389933509637025], [756.1584768572695, 6.256407667122112], [748.7140968146479, 52.51791221770027], [757.7537011521172, 67.40667230294382], [679.5877107045885, 91.33503672565666], [721.5952838022399, 100.37464106312596], [739.1427510455627, 157.8027156776368], [762.0076326050439, 158.86619854086848], [720.0000595073924, 244.47656903101887], [759.3489254469646, 244.47656903101887], [822.0944143776339, 244.47656903101887], [822.0944143776339, 244.47656903101887]]}"
256,"{""1"": [[1181.7970544001623, 393.5705615301485], [1199.8279052072908, 385.5568500603136], [1193.8176216049146, 371.5328549881025], [1171.7799150628684, 299.40945175958825], [1165.7696314604923, 307.42316322942315], [1073.6119495573907, 313.43344683179936], [1075.6153774248496, 293.39916815721205], [1125.7010741113177, 463.69053689120403], [1123.697646243859, 457.6802532888278], [1225.8724674842542, 539.8207958546357], [1251.9170297612177, 541.8242237220945], [799.1423317155449, 409.59798446981836], [807.1560431853798, 393.5705615301485], [975.443984051913, 589.906492541104], [999.4851184614179, 547.8345073244707], [947.3959939074908, 806.2767022266468], [819.1766103901322, 712.1155924560865]], ""13"": [[688.6466959705245, 6.284201422677228], [682.7953476507525, 12.135549742449207], [672.1565325238944, 4.688379153648501], [704.6049186608118, 25.96600940736481], [713.6479115186412, 13.199431255135025], [732.7977787469858, -0.09908765343766746], [756.2031720260738, 6.284201422677228], [747.1601791682444, 52.5630472245102], [764.7142241275603, 80.75590731068431], [676.4120585746376, 90.86278168119955], [718.9673190820703, 99.90577453902898], [738.1171863104149, 157.88731698040593], [758.8628758077883, 158.95119849309174], [719.4992598384132, 244.59366026429987], [757.7989942951026, 244.59366026429987], [820.5680035435657, 244.59366026429987], [820.5680035435657, 244.59366026429987]]}"
257,"{""1"": [[1178.5212221957008, 395.88788551448755], [1200.37709159731, 383.9665022045189], [1196.403297160654, 372.0451188945503], [1162.6260444490763, 300.5168190347385], [1166.5998388857324, 306.4775106897228], [1073.2156696243114, 326.3464828730039], [1075.2025668426395, 290.582332943098], [1126.8618945191702, 467.4161853742994], [1124.874997300842, 459.46859650098696], [1222.2329609989192, 536.9575880157831], [1252.0364192738411, 542.9182796707673], [816.9059284599857, 413.76996047944056], [802.997647931689, 389.92719385950323], [940.0935559963283, 614.4465795305791], [1019.5694447294525, 519.0755130508301], [922.2114810313753, 842.9397596383114], [810.9452368050014, 693.9224682637034]], ""13"": [[690.9324357898499, -27.697742290191698], [683.4566795975533, 79.09877474261683], [669.0391497981242, 245.1673587286341], [714.9616521222318, 23.564585885556397], [714.9616521222318, 17.690777448751923], [732.0490948474812, -6.8724214687940375], [756.6122937650271, 1.6712998938306463], [744.8646768914182, 54.001593239906825], [784.3793881935574, 83.90461800909321], [673.8449930646005, 89.77842644589768], [719.7674953887082, 101.52604331950663], [736.3209555287935, 157.5942147617311], [758.2142415205193, 158.6621799320592], [719.7674953887082, 245.1673587286341], [755.5443285946991, 245.1673587286341], [818.0202910588921, 245.1673587286341], [818.0202910588921, 245.1673587286341]]}"
258,"{""1"": [[1179.7482208270771, 397.39777778796224], [1201.563381895243, 383.51540256276576], [1199.5801854345007, 373.599420259054], [1163.8826491411382, 298.2379547508446], [1167.849042062623, 306.170740593814], [1074.6388084077325, 326.0027052012375], [1074.6388084077325, 288.32197244713285], [1128.185112847776, 464.82645745320224], [1126.2019163870336, 458.87686807097515], [1233.2945252671207, 538.2047265006693], [1255.1096863352866, 544.1543158828963], [824.7560543541961, 409.29695655241636], [806.9072862075149, 383.51540256276576], [919.949484469829, 639.3477459985293], [1029.0252898106583, 496.5576008250799], [913.9998950876019, 903.1128752772622], [828.7224472756807, 663.1461035274376]], ""13"": [[681.3403898990109, 84.97614013861664], [672.5831837106003, 80.59753704441133], [663.8259775221898, 248.62643078454022], [711.9906115584481, 24.223022206517925], [711.4432861716725, 23.675696819742257], [730.5996747088207, 0.14070518838870072], [758.5132694343796, 3.97198289581835], [741.546182444334, 54.32591847917945], [789.1634910938168, 81.69218781796265], [670.3938821634977, 88.26009245927062], [739.3568808972313, 102.4905525154379], [733.336301642699, 157.77041657977998], [756.3239678872769, 158.8650673533313], [718.5585161997561, 248.62643078454022], [754.1346663401742, 248.62643078454022], [817.0770858193756, 248.62643078454022], [817.0770858193756, 248.62643078454022]]}"
259,"{""1"": [[1179.900209298259, 396.66829911065673], [1201.9012354719566, 382.66764609103086], [1197.9010488949207, 370.667086359923], [1161.8993697015972, 288.6632615306859], [1169.899742855669, 310.66428770438364], [1075.895358295324, 326.6650340125275], [1077.895451583842, 288.6632615306859], [1127.8977837967914, 462.67137763175003], [1125.8976905082736, 456.67109776619606], [1233.9027280882442, 536.6748293069152], [1249.9034743963882, 544.6752024609871], [811.883044210951, 402.66857897621065], [809.8829509224329, 376.66736622547694], [917.8879885024038, 632.6793071557781], [1039.8936791020005, 482.6723105169298], [889.886682463152, 800.6871433912884], [861.8853764239004, 654.6803333294758]], ""13"": [[689.5498652866139, 3.3419492075510533], [673.4490720242446, 69.96592132769958], [662.3450766708866, 85.5115148224009], [709.5370569226584, 23.32914084359561], [762.2810348511093, 22.77394107592771], [726.7482497203634, -0.5444491661242736], [761.1706353157736, 5.562748278222671], [738.4074448413894, 54.97552760066617], [792.8170220728441, 76.62831853971443], [666.2314750445619, 86.06671459006881], [736.1866457707179, 98.28110947876272], [729.524248558703, 158.7978841545643], [755.6186376390945, 159.9082836899001], [715.0890545993375, 250.96104558743642], [751.7322392654191, 250.96104558743642], [817.2458118502319, 250.96104558743642], [817.2458118502319, 250.96104558743642]], ""20"": [[793.6426506483166, 78.54497431009321], [798.2346087857848, 73.95301617262507], [792.8077491687769, 72.28321321354574], [802.8265669232528, 75.62281913170439], [808.6708772800305, 76.04026987147422], [790.7204954699278, 99.83496203835465], [814.0977368970383, 101.08731425766413], [785.2936358529199, 124.88200642454456], [823.2816531719747, 124.88200642454456], [782.7889314143009, 136.57062713809984], [818.2722442947367, 140.32768379602834], [796.5648058267054, 162.0351222640596], [804.913820622102, 161.61767152428976], [793.2251999085468, 207.9547036387411], [798.6520595255545, 207.9547036387411], [802.409116183483, 238.84605838170867], [804.913820622102, 238.84605838170867]]}"
260,"{""1"": [[1178.7176609780422, 392.41887410680545], [1202.4958385533505, 380.5297853191513], [1196.5512941595234, 370.6222113294395], [1158.9025129986185, 285.417075017918], [1168.81008698833, 301.2691934014569], [1071.7158618891547, 317.1213117849958], [1077.6604062829817, 287.3985898158604], [1121.2537318377135, 463.7534068327304], [1125.2167614335983, 459.79037723684564], [1230.2370457245433, 537.0694543565977], [1252.0337085019094, 543.0139987504248], [804.2113641669362, 400.34493329857486], [812.1374233587056, 378.5482705212089], [903.2871040640541, 620.2930758701767], [1040.011625122077, 475.6424956203845], [871.5828672969765, 800.6109224829314], [885.4534708825729, 667.8494310207933]], ""13"": [[687.0865422249246, -1.483767173405333], [677.7937546125418, 67.05054146791835], [660.3697778393239, 68.79293914524014], [707.4145151270121, 18.844205728682198], [763.7520400270832, 13.617012696716834], [724.83849190023, -3.2261648507271232], [761.4288431239876, 5.485823535881821], [733.5504802868389, 55.43455695243976], [794.5343989931016, 71.69693527410979], [660.9505770650977, 85.6361166926841], [738.1968740930304, 100.73689656280627], [726.5808895775518, 158.81681914019921], [754.4592524147004, 160.559216817521], [713.8033066105254, 257.5526875217672], [749.2320593827351, 257.5526875217672], [822.4127618302502, 257.5526875217672], [822.4127618302502, 257.5526875217672]], ""20"": [[796.0233363902433, 69.28448051245078], [800.0914717949955, 63.86029997278116], [801.447516929913, 62.504254837863755], [800.9955018849405, 66.12037519764351], [807.7757275595276, 66.57239024261597], [810.0358027843898, 73.80463096217545], [810.9398328743348, 83.2969469065973], [813.1999080991972, 110.86986464991784], [814.1039381891421, 111.77389473986278], [783.3669151310143, 141.6068877080457], [813.1999080991972, 141.6068877080457], [799.6394567500231, 142.05890275301815], [802.3515470198579, 140.25084257312827], [795.1193063002984, 205.79302409413617], [797.8313965701333, 205.79302409413617], [800.0914717949955, 201.27287364441148], [800.5434868399681, 202.62891877932887]]}"
261,"{""1"": [[1177.3561193524597, 393.3856349264295], [1203.09510643274, 379.52618034474017], [1197.1553401834444, 367.6466478461493], [1153.597054355278, 288.44976452221016], [1165.4765868538689, 304.289141186998], [1068.4604047820435, 310.2289074362934], [1074.400171031339, 290.42968660530863], [1119.938378942604, 458.7230636686793], [1123.898223108801, 458.7230636686793], [1230.8140155961187, 535.9400249095199], [1248.6333143440052, 543.8597132419138], [799.1910014806505, 395.365557009528], [813.0504560623399, 381.50610242783864], [917.9863264665591, 615.136908233459], [1034.8017293693695, 484.4620507489595], [836.8095210595216, 779.4704411306327], [914.0264823003622, 698.2936357235951]], ""13"": [[687.9308937027549, -7.382334999504849], [692.2146252742742, 4.2449364089046], [693.4385485804225, 78.90425808395474], [705.6777816419062, 13.42436120501732], [707.5136666011288, 7.9167063273496865], [722.8127079279833, -5.546450040282302], [760.1423687655083, 3.6329747558304177], [728.9323244587251, 55.03775361406166], [797.4720296030334, 67.88894832861948], [657.9447727021201, 84.41191296162236], [739.3356725609863, 96.03918437003182], [723.4246695810575, 160.90711959589507], [751.5749056224698, 162.13104290204342], [710.5734748664996, 265.5525622715801], [747.2911740509505, 265.5525622715801], [828.6820739098167, 265.5525622715801], [828.6820739098167, 265.5525622715801]], ""20"": [[786.7206480605162, 72.16014002731889], [798.3220167833422, 64.90928457555258], [799.7721878736955, 65.87606530245475], [784.7870866067118, 64.42589421210148], [783.8203058798097, 45.090279674057996], [801.2223589640488, 65.39267493900365], [807.5064336889129, 66.35945566590584], [802.1891396909509, 69.25979784661236], [812.8237276868748, 120.49917637242761], [814.7572891406792, 149.01920781604176], [814.2738987772282, 149.01920781604176], [795.9050649660868, 161.10396690231894], [798.3220167833422, 160.62057653886785], [791.554551695027, 242.7969383255527], [793.0047227853803, 242.7969383255527], [797.35523605644, 242.7969383255527], [796.3884553295379, 242.7969383255527]]}"
262,"{""1"": [[1175.948326802652, 391.0909346749131], [1197.689233130809, 377.255812466086], [1193.7363410711441, 365.39713628709137], [1160.1367585639925, 296.2215252429558], [1164.0896506236575, 302.1508633324531], [1065.2673491320352, 315.98598554128023], [1073.173133251365, 290.2921871534585], [1126.537176056841, 468.17232983837846], [1124.5607300270085, 458.2900996892162], [1229.312369608128, 537.347940882514], [1253.0297219661174, 541.3008329421789], [794.4942430449904, 404.9260568837402], [804.3764731941526, 379.2322584959185], [972.3743857299103, 588.7355376581575], [1025.7384285353862, 503.74835837536244], [818.2115954029797, 748.8276660745855], [936.7983571929263, 756.7334501939154]], ""13"": [[687.210226919867, -14.914313864617], [692.4213931927032, -9.051751807676126], [694.3755805450169, 75.62970012591431], [703.4951215224805, 3.3247680903101653], [708.7062877953168, -1.2350023984216278], [719.780016125094, -6.446168671257958], [758.212367387262, 0.7191849538920039], [723.0369950456168, 56.08782660277805], [798.5989060017436, 64.5559717961371], [654.6404377146398, 83.44644953516881], [738.0190980800212, 92.56599051263238], [721.082807693303, 159.00836049129566], [747.7900348415893, 160.31115205950476], [712.6146624999441, 275.6082058460087], [744.5330559210665, 275.6082058460087], [837.6826530480162, 275.6082058460087], [837.6826530480162, 275.6082058460087]], ""20"": [[780.9030571803497, 18.968308446096273], [782.463004371893, 20.00827324045852], [779.3431099888063, 17.928343651734032], [787.1428459465232, 21.04823803482077], [790.2627403296099, 25.20809721226975], [797.5424938901456, 51.20721707132586], [801.7023530675946, 52.247181865688106], [801.1823706704134, 69.40660097266515], [805.8622122450436, 72.00651295857077], [753.8639725269313, 87.08600247682331], [811.5820186140359, 86.56602007964219], [795.4625643014211, 141.68415418084115], [797.5424938901456, 140.6441893864789], [790.2627403296099, 244.12068642552225], [792.8626523155156, 210.84181300593045], [801.1823706704134, 198.88221787076463], [801.1823706704134, 244.12068642552225]]}"
263,"{""1"": [[1176.6307184447678, 392.3384507706007], [1192.5834651151768, 384.3620774353962], [1188.5952784475744, 368.40933076498726], [1176.6307184447678, 298.61606408194814], [1162.6720651081598, 308.58653075095367], [1068.949678419507, 312.5747174185559], [1070.9437717533083, 296.62197074814696], [1128.7724784335408, 468.1139974550432], [1126.7783850997398, 460.13762411983873], [1232.4653317911989, 539.9013574718836], [1252.4062651292102, 543.8895441394857], [789.7766116873506, 402.30891743960626], [805.7293583577596, 386.3561707691973], [995.1682250688659, 563.830477477497], [1011.1209717392749, 535.9131708042812], [833.6466650309752, 729.3402241829897], [943.3217983900367, 813.0921442026367]], ""13"": [[685.1669304615151, -15.588379340494527], [689.0958832003698, -9.694950232212364], [693.6796613957005, 65.60997726250422], [700.8827414169342, 5.366035266730954], [705.4665196122648, 0.127431614924582], [715.9437269158775, -3.8015211239301934], [758.5073815868043, 2.091907984351977], [719.2178541982565, 55.78759541536728], [799.1065598883038, 62.99067543660104], [651.1160067247737, 82.63543913087493], [736.898141523103, 88.52886823915709], [717.2533778288291, 157.94036662559154], [747.3753488267157, 159.2500175385431], [708.7406468946438, 276.46377424771066], [742.7915706313852, 276.46377424771066], [836.4316109074241, 276.46377424771066], [836.4316109074241, 276.46377424771066]], ""20"": [[776.3967559240448, 12.890626215307243], [778.5227273780952, 11.296147624769482], [772.6763058794567, 10.764654761256892], [780.6486988321454, 12.890626215307243], [774.2707844699944, 16.07958339638276], [792.873034692935, 46.90616948011281], [804.5658776902119, 48.50064807065057], [801.3769205091363, 65.50841970305336], [806.6918491442623, 69.22886974764147], [749.8221127484154, 84.6421627895065], [811.4752849158755, 84.6421627895065], [791.8100489659098, 145.2323492299414], [801.908413372649, 144.16936350291624], [788.0895989213217, 243.55852897977002], [794.4675132834727, 243.55852897977002], [798.1879633280608, 243.55852897977002], [805.6288634172371, 243.55852897977002]]}"
264,"{""1"": [[1175.4166506217848, 391.26753517115236], [1191.3386290501521, 385.2967932605147], [1189.3483817466063, 369.3748148321475], [1175.4166506217848, 299.71615920804106], [1163.4751668005094, 307.6771484222247], [1069.9335435338523, 305.68690111867875], [1069.9335435338523, 299.71615920804106], [1125.6604680331375, 464.90668540235055], [1123.6702207295916, 458.93594349171286], [1231.14357512107, 540.5360829370946], [1253.0362954600748, 544.5165775441865], [799.2599102516103, 399.22852438533596], [801.2501575551562, 393.2577824746983], [986.3431567849245, 556.4580613654618], [990.3236513920164, 560.4385559725536], [862.947823965079, 677.8631468817616], [932.6064795891854, 845.043920379617]], ""13"": [[682.5632232389918, -4.56084596997232], [690.33288650703, 7.39248213470195], [686.7468880756278, 66.56145625283959], [698.1025497750684, 19.943476644609937], [754.8808582722711, 16.357478213207656], [714.8372091216123, -3.96317956473861], [758.4668567036734, 1.4158180823648152], [713.6418763111449, 56.401127363866465], [798.5105058543322, 61.18245860573617], [646.1055725197352, 82.10078278891615], [733.9625340890912, 86.88211403078586], [713.0442099059112, 158.6020826588315], [744.7205293832981, 160.39508187453262], [705.274546637873, 261.99837076426394], [736.9508661152597, 261.99837076426394], [814.6474987956425, 261.99837076426394], [814.6474987956425, 261.99837076426394]], ""20"": [[780.5843334419092, 11.862966476731152], [783.7754261659248, 11.331117689395207], [777.9250895052295, 10.799268902059268], [789.0939140392842, 14.52221041341086], [786.9665188899405, 15.585907988082745], [761.4377770978152, 10.267420114723329], [808.7723191707141, 54.41086946360649], [802.3901337226828, 62.388601273645605], [801.8582849353469, 60.79305491163778], [748.6734062017526, 84.72625034175516], [745.4823134777371, 82.59885519241139], [794.4124019126436, 146.4207096727244], [804.5175288720266, 146.95255846006035], [791.221309188628, 243.21718896786575], [794.4124019126436, 243.21718896786575], [803.4538312973547, 243.21718896786575], [803.4538312973547, 243.21718896786575]]}"
